Order_ID,Order_Date,Product,Region,Customer, Quantity , Unit_Price , Cost_Per_Unit , Sales , Cost 
ORD00815,2023-02-25 00:00:00,Product_A,East,Customer_31, 12 ," 150,000 "," 110,000 "," 1,620,000 "," 1,320,000 "
ORD01798,2023-04-27 00:00:00,Product_A,North,Customer_31, 7 ," 150,000 "," 110,000 "," 945,000 "," 770,000 "
ORD00448,2023-07-23 00:00:00,Product_A,South,Customer_31, 14 ," 150,000 "," 110,000 "," 1,890,000 "," 1,540,000 "
ORD01797,2023-09-07 00:00:00,Product_A,East,Customer_31, 8 ," 150,000 "," 110,000 "," 1,080,000 "," 880,000 "
ORD00452,2023-12-07 00:00:00,Product_A,West,Customer_31, 10 ," 150,000 "," 110,000 "," 1,125,000 "," 1,100,000 "
ORD01222,2023-12-30 00:00:00,Product_A,East,Customer_31, 5 ," 150,000 "," 110,000 "," 562,500 "," 550,000 "
ORD00058,2024-01-02 00:00:00,Product_A,East,Customer_31, 16 ," 150,000 "," 110,000 "," 1,800,000 "," 1,760,000 "
ORD01638,2024-01-22 00:00:00,Product_A,South,Customer_31, 12 ," 150,000 "," 110,000 "," 1,350,000 "," 1,320,000 "
ORD00138,2024-02-11 00:00:00,Product_A,East,Customer_31, 4 ," 150,000 "," 110,000 "," 450,000 "," 440,000 "
ORD01095,2024-03-11 00:00:00,Product_A,West,Customer_31, 11 ," 150,000 "," 110,000 "," 1,237,500 "," 1,210,000 "
ORD00494,2024-05-13 00:00:00,Product_A,East,Customer_31, 9 ," 150,000 "," 110,000 "," 1,012,500 "," 990,000 "
ORD00804,2024-06-07 00:00:00,Product_A,West,Customer_31, 3 ," 150,000 "," 110,000 "," 337,500 "," 330,000 "
ORD00168,2024-09-24 00:00:00,Product_A,South,Customer_31, 7 ," 150,000 "," 110,000 "," 787,500 "," 770,000 "
ORD00619,2023-01-01 00:00:00,Product_D,West,Customer_32, 3 ," 120,000 "," 75,000 "," 324,000 "," 225,000 "
ORD00823,2023-01-08 00:00:00,Product_D,East,Customer_32, 13 ," 120,000 "," 75,000 "," 1,404,000 "," 975,000 "
ORD01318,2023-01-25 00:00:00,Product_D,East,Customer_32, 3 ," 120,000 "," 75,000 "," 324,000 "," 225,000 "
ORD00269,2023-04-30 00:00:00,Product_D,East,Customer_32, 10 ," 120,000 "," 75,000 "," 1,020,000 "," 750,000 "
ORD00560,2023-07-05 00:00:00,Product_D,East,Customer_32, 19 ," 120,000 "," 75,000 "," 1,938,000 "," 1,425,000 "
ORD00961,2023-08-24 00:00:00,Product_D,North,Customer_32, 3 ," 120,000 "," 75,000 "," 306,000 "," 225,000 "
ORD00845,2023-10-01 00:00:00,Product_D,East,Customer_32, 9 ," 120,000 "," 75,000 "," 864,000 "," 675,000 "
ORD01823,2023-10-20 00:00:00,Product_D,East,Customer_32, 13 ," 120,000 "," 75,000 "," 1,248,000 "," 975,000 "
ORD00952,2023-11-15 00:00:00,Product_D,East,Customer_32, 6 ," 120,000 "," 75,000 "," 576,000 "," 450,000 "
ORD01136,2023-11-23 00:00:00,Product_D,East,Customer_32, 4 ," 120,000 "," 75,000 "," 384,000 "," 300,000 "
ORD01502,2023-11-24 00:00:00,Product_D,West,Customer_32, 8 ," 120,000 "," 75,000 "," 768,000 "," 600,000 "
ORD00760,2023-12-01 00:00:00,Product_D,South,Customer_32, 18 ," 120,000 "," 75,000 "," 1,728,000 "," 1,350,000 "
ORD00626,2024-01-04 00:00:00,Product_D,North,Customer_32, 12 ," 120,000 "," 75,000 "," 1,152,000 "," 900,000 "
ORD00981,2024-07-27 00:00:00,Product_D,South,Customer_32, 16 ," 120,000 "," 75,000 "," 1,920,000 "," 1,200,000 "
ORD01312,2023-01-17 00:00:00,Product_C,South,Customer_32, 17 ," 90,000 "," 50,000 "," 1,147,500 "," 850,000 "
ORD00029,2023-01-22 00:00:00,Product_C,East,Customer_32, 2 ," 90,000 "," 50,000 "," 135,000 "," 100,000 "
ORD00607,2023-02-08 00:00:00,Product_C,West,Customer_32, 14 ," 90,000 "," 50,000 "," 945,000 "," 700,000 "
ORD00910,2023-03-16 00:00:00,Product_C,North,Customer_32, 11 ," 90,000 "," 50,000 "," 742,500 "," 550,000 "
ORD01323,2023-04-18 00:00:00,Product_C,West,Customer_32, 8 ," 90,000 "," 50,000 "," 540,000 "," 400,000 "
ORD01791,2023-06-01 00:00:00,Product_C,West,Customer_32, 3 ," 90,000 "," 50,000 "," 202,500 "," 150,000 "
ORD00162,2023-08-19 00:00:00,Product_C,South,Customer_32, 3 ," 90,000 "," 50,000 "," 202,500 "," 150,000 "
ORD00309,2023-10-10 00:00:00,Product_C,North,Customer_32, 18 ," 90,000 "," 50,000 "," 1,458,000 "," 900,000 "
ORD01410,2023-11-14 00:00:00,Product_C,North,Customer_32, 2 ," 90,000 "," 50,000 "," 162,000 "," 100,000 "
ORD01214,2024-01-31 00:00:00,Product_C,South,Customer_32, 9 ," 90,000 "," 50,000 "," 729,000 "," 450,000 "
ORD00126,2024-02-02 00:00:00,Product_C,East,Customer_32, 13 ," 90,000 "," 50,000 "," 1,053,000 "," 650,000 "
ORD00602,2024-03-20 00:00:00,Product_C,South,Customer_32, 10 ," 90,000 "," 50,000 "," 810,000 "," 500,000 "
ORD00879,2024-09-04 00:00:00,Product_C,North,Customer_32, 18 ," 90,000 "," 50,000 "," 810,000 "," 900,000 "
ORD00899,2024-10-25 00:00:00,Product_C,North,Customer_32, 15 ," 90,000 "," 50,000 "," 675,000 "," 750,000 "
ORD00052,2023-01-14 00:00:00,Product_B,South,Customer_32, 13 ," 300,000 "," 90,000 "," 1,560,000 "," 1,170,000 "
ORD00786,2023-07-14 00:00:00,Product_B,West,Customer_32, 3 ," 300,000 "," 90,000 "," 792,000 "," 270,000 "
ORD00816,2023-12-16 00:00:00,Product_B,West,Customer_32, 5 ," 300,000 "," 90,000 "," 1,320,000 "," 450,000 "
ORD00531,2024-02-01 00:00:00,Product_B,North,Customer_32, 15 ," 300,000 "," 90,000 "," 3,150,000 "," 1,350,000 "
ORD00103,2024-02-23 00:00:00,Product_B,East,Customer_32, 10 ," 300,000 "," 90,000 "," 2,100,000 "," 900,000 "
ORD01027,2024-08-20 00:00:00,Product_B,South,Customer_32, 1 ," 300,000 "," 90,000 "," 300,000 "," 90,000 "
ORD01756,2023-01-12 00:00:00,Product_A,North,Customer_32, 11 ," 150,000 "," 110,000 "," 1,485,000 "," 1,210,000 "
ORD00217,2023-05-03 00:00:00,Product_A,North,Customer_32, 3 ," 150,000 "," 110,000 "," 405,000 "," 330,000 "
ORD00249,2023-05-24 00:00:00,Product_A,North,Customer_32, 9 ," 150,000 "," 110,000 "," 1,215,000 "," 990,000 "
ORD01600,2023-10-12 00:00:00,Product_A,East,Customer_32, 3 ," 150,000 "," 110,000 "," 405,000 "," 330,000 "
ORD00156,2023-12-06 00:00:00,Product_A,West,Customer_32, 19 ," 150,000 "," 110,000 "," 2,137,500 "," 2,090,000 "
ORD01822,2024-01-10 00:00:00,Product_A,South,Customer_32, 19 ," 150,000 "," 110,000 "," 2,137,500 "," 2,090,000 "
ORD01904,2024-05-09 00:00:00,Product_A,East,Customer_32, 8 ," 150,000 "," 110,000 "," 900,000 "," 880,000 "
ORD00144,2024-06-08 00:00:00,Product_A,North,Customer_32, 13 ," 150,000 "," 110,000 "," 1,462,500 "," 1,430,000 "
ORD00542,2024-07-17 00:00:00,Product_A,East,Customer_32, 17 ," 150,000 "," 110,000 "," 1,912,500 "," 1,870,000 "
ORD00069,2024-07-19 00:00:00,Product_A,North,Customer_32, 18 ," 150,000 "," 110,000 "," 2,025,000 "," 1,980,000 "
ORD01406,2024-08-30 00:00:00,Product_A,South,Customer_32, 11 ," 150,000 "," 110,000 "," 1,237,500 "," 1,210,000 "
ORD01005,2024-10-07 00:00:00,Product_A,South,Customer_32, 10 ," 150,000 "," 110,000 "," 1,125,000 "," 1,100,000 "
ORD00268,2023-02-23 00:00:00,Product_D,West,Customer_33, 9 ," 120,000 "," 75,000 "," 972,000 "," 675,000 "
ORD01191,2023-04-30 00:00:00,Product_D,East,Customer_33, 12 ," 120,000 "," 75,000 "," 1,224,000 "," 900,000 "
ORD00324,2023-06-21 00:00:00,Product_D,West,Customer_33, 18 ," 120,000 "," 75,000 "," 1,836,000 "," 1,350,000 "
ORD01154,2023-06-24 00:00:00,Product_D,North,Customer_33, 4 ," 120,000 "," 75,000 "," 408,000 "," 300,000 "
ORD01896,2023-09-08 00:00:00,Product_D,South,Customer_33, 7 ," 120,000 "," 75,000 "," 672,000 "," 525,000 "
ORD00883,2023-11-16 00:00:00,Product_D,North,Customer_33, 3 ," 120,000 "," 75,000 "," 288,000 "," 225,000 "
ORD00389,2023-12-08 00:00:00,Product_D,East,Customer_33, 12 ," 120,000 "," 75,000 "," 1,152,000 "," 900,000 "
ORD00252,2024-07-25 00:00:00,Product_D,North,Customer_33, 6 ," 120,000 "," 75,000 "," 720,000 "," 450,000 "
ORD00997,2024-10-26 00:00:00,Product_D,West,Customer_33, 1 ," 120,000 "," 75,000 "," 120,000 "," 75,000 "
ORD01509,2024-11-18 00:00:00,Product_D,North,Customer_33, 3 ," 120,000 "," 75,000 "," 360,000 "," 225,000 "
ORD01275,2023-05-10 00:00:00,Product_C,South,Customer_33, 15 ," 90,000 "," 50,000 "," 1,012,500 "," 750,000 "
ORD01560,2023-08-12 00:00:00,Product_C,East,Customer_33, 14 ," 90,000 "," 50,000 "," 945,000 "," 700,000 "
ORD01289,2023-11-06 00:00:00,Product_C,North,Customer_33, 1 ," 90,000 "," 50,000 "," 81,000 "," 50,000 "
ORD01905,2024-03-02 00:00:00,Product_C,North,Customer_33, 17 ," 90,000 "," 50,000 "," 1,377,000 "," 850,000 "
ORD01465,2024-11-19 00:00:00,Product_C,West,Customer_33, 9 ," 90,000 "," 50,000 "," 405,000 "," 450,000 "
ORD01051,2023-01-11 00:00:00,Product_B,South,Customer_33, 2 ," 300,000 "," 90,000 "," 240,000 "," 180,000 "
ORD00643,2024-06-15 00:00:00,Product_B,West,Customer_33, 17 ," 300,000 "," 90,000 "," 3,570,000 "," 1,530,000 "
ORD01264,2024-10-07 00:00:00,Product_B,East,Customer_33, 8 ," 300,000 "," 90,000 "," 2,400,000 "," 720,000 "
ORD01781,2023-07-26 00:00:00,Product_A,West,Customer_33, 17 ," 150,000 "," 110,000 "," 2,295,000 "," 1,870,000 "
ORD01892,2023-10-03 00:00:00,Product_A,North,Customer_33, 11 ," 150,000 "," 110,000 "," 1,485,000 "," 1,210,000 "
ORD01588,2023-11-20 00:00:00,Product_A,North,Customer_33, 18 ," 150,000 "," 110,000 "," 2,025,000 "," 1,980,000 "
ORD01413,2024-03-15 00:00:00,Product_A,North,Customer_33, 14 ," 150,000 "," 110,000 "," 1,575,000 "," 1,540,000 "
ORD00188,2024-05-11 00:00:00,Product_A,South,Customer_33, 7 ," 150,000 "," 110,000 "," 787,500 "," 770,000 "
ORD00953,2024-09-04 00:00:00,Product_A,West,Customer_33, 12 ," 150,000 "," 110,000 "," 1,350,000 "," 1,320,000 "
ORD00842,2024-09-14 00:00:00,Product_A,East,Customer_33, 13 ," 150,000 "," 110,000 "," 1,462,500 "," 1,430,000 "
ORD00239,2024-10-01 00:00:00,Product_A,West,Customer_33, 11 ," 150,000 "," 110,000 "," 1,237,500 "," 1,210,000 "
ORD00658,2023-01-12 00:00:00,Product_D,South,Customer_34, 4 ," 120,000 "," 75,000 "," 432,000 "," 300,000 "
ORD01865,2023-07-23 00:00:00,Product_D,East,Customer_34, 2 ," 120,000 "," 75,000 "," 204,000 "," 150,000 "
ORD01297,2023-10-16 00:00:00,Product_D,South,Customer_34, 16 ," 120,000 "," 75,000 "," 1,536,000 "," 1,200,000 "
ORD00086,2024-01-15 00:00:00,Product_D,West,Customer_34, 10 ," 120,000 "," 75,000 "," 960,000 "," 750,000 "
ORD01574,2024-02-18 00:00:00,Product_D,South,Customer_34, 4 ," 120,000 "," 75,000 "," 480,000 "," 300,000 "
ORD00451,2024-03-07 00:00:00,Product_D,East,Customer_34, 7 ," 120,000 "," 75,000 "," 840,000 "," 525,000 "
ORD01594,2024-04-18 00:00:00,Product_D,North,Customer_34, 11 ," 120,000 "," 75,000 "," 1,320,000 "," 825,000 "
ORD00589,2024-05-10 00:00:00,Product_D,West,Customer_34, 6 ," 120,000 "," 75,000 "," 720,000 "," 450,000 "
ORD01995,2024-09-20 00:00:00,Product_D,East,Customer_34, 4 ," 120,000 "," 75,000 "," 480,000 "," 300,000 "
ORD01472,2024-11-20 00:00:00,Product_D,North,Customer_34, 4 ," 120,000 "," 75,000 "," 480,000 "," 300,000 "
ORD00911,2023-01-04 00:00:00,Product_C,North,Customer_34, 1 ," 90,000 "," 50,000 "," 67,500 "," 50,000 "
ORD00673,2023-02-10 00:00:00,Product_C,North,Customer_34, 17 ," 90,000 "," 50,000 "," 1,147,500 "," 850,000 "
ORD01978,2023-03-06 00:00:00,Product_C,South,Customer_34, 12 ," 90,000 "," 50,000 "," 810,000 "," 600,000 "
ORD01931,2023-04-24 00:00:00,Product_C,West,Customer_34, 9 ," 90,000 "," 50,000 "," 607,500 "," 450,000 "
ORD00940,2023-09-16 00:00:00,Product_C,North,Customer_34, 12 ," 90,000 "," 50,000 "," 972,000 "," 600,000 "
ORD01727,2023-11-01 00:00:00,Product_C,West,Customer_34, 16 ," 90,000 "," 50,000 "," 1,296,000 "," 800,000 "
ORD01912,2023-11-04 00:00:00,Product_C,South,Customer_34, 14 ," 90,000 "," 50,000 "," 1,134,000 "," 700,000 "
ORD00019,2023-11-05 00:00:00,Product_C,South,Customer_34, 15 ," 90,000 "," 50,000 "," 1,215,000 "," 750,000 "
ORD00023,2024-01-21 00:00:00,Product_C,West,Customer_34, 4 ," 90,000 "," 50,000 "," 324,000 "," 200,000 "
ORD01819,2024-06-09 00:00:00,Product_C,East,Customer_34, 5 ," 90,000 "," 50,000 "," 405,000 "," 250,000 "
ORD00898,2024-08-29 00:00:00,Product_C,South,Customer_34, 2 ," 90,000 "," 50,000 "," 90,000 "," 100,000 "
ORD01828,2024-09-14 00:00:00,Product_C,South,Customer_34, 10 ," 90,000 "," 50,000 "," 450,000 "," 500,000 "
ORD00153,2023-01-28 00:00:00,Product_B,North,Customer_34, 2 ," 300,000 "," 90,000 "," 240,000 "," 180,000 "
ORD01103,2023-03-16 00:00:00,Product_B,East,Customer_34, 18 ," 300,000 "," 90,000 "," 2,160,000 "," 1,620,000 "
ORD01833,2023-05-10 00:00:00,Product_B,South,Customer_34, 11 ," 300,000 "," 90,000 "," 2,904,000 "," 990,000 "
ORD01589,2023-07-11 00:00:00,Product_B,North,Customer_34, 6 ," 300,000 "," 90,000 "," 1,584,000 "," 540,000 "
ORD00988,2023-10-22 00:00:00,Product_B,South,Customer_34, 5 ," 300,000 "," 90,000 "," 1,320,000 "," 450,000 "
ORD00246,2023-10-25 00:00:00,Product_B,East,Customer_34, 3 ," 300,000 "," 90,000 "," 792,000 "," 270,000 "
ORD00367,2024-02-12 00:00:00,Product_B,North,Customer_34, 8 ," 300,000 "," 90,000 "," 1,680,000 "," 720,000 "
ORD01194,2024-05-14 00:00:00,Product_B,North,Customer_34, 13 ," 300,000 "," 90,000 "," 2,730,000 "," 1,170,000 "
ORD01742,2023-04-21 00:00:00,Product_A,West,Customer_34, 14 ," 150,000 "," 110,000 "," 1,890,000 "," 1,540,000 "
ORD00343,2023-06-10 00:00:00,Product_A,East,Customer_34, 7 ," 150,000 "," 110,000 "," 945,000 "," 770,000 "
ORD00502,2023-07-15 00:00:00,Product_A,South,Customer_34, 2 ," 150,000 "," 110,000 "," 270,000 "," 220,000 "
ORD01577,2023-08-21 00:00:00,Product_A,North,Customer_34, 15 ," 150,000 "," 110,000 "," 2,025,000 "," 1,650,000 "
ORD01416,2023-09-23 00:00:00,Product_A,West,Customer_34, 11 ," 150,000 "," 110,000 "," 1,485,000 "," 1,210,000 "
ORD00769,2023-11-26 00:00:00,Product_A,West,Customer_34, 7 ," 150,000 "," 110,000 "," 787,500 "," 770,000 "
ORD01366,2024-05-12 00:00:00,Product_A,South,Customer_34, 14 ," 150,000 "," 110,000 "," 1,575,000 "," 1,540,000 "
ORD00799,2024-06-17 00:00:00,Product_A,South,Customer_34, 6 ," 150,000 "," 110,000 "," 675,000 "," 660,000 "
ORD01888,2024-11-21 00:00:00,Product_A,South,Customer_34, 16 ," 150,000 "," 110,000 "," 1,200,000 "," 1,760,000 "
ORD01158,2023-04-24 00:00:00,Product_D,West,Customer_35, 18 ," 120,000 "," 75,000 "," 1,836,000 "," 1,350,000 "
ORD00675,2023-05-25 00:00:00,Product_D,East,Customer_35, 3 ," 120,000 "," 75,000 "," 306,000 "," 225,000 "
ORD00999,2023-08-13 00:00:00,Product_D,East,Customer_35, 13 ," 120,000 "," 75,000 "," 1,326,000 "," 975,000 "
ORD01559,2023-10-22 00:00:00,Product_D,East,Customer_35, 18 ," 120,000 "," 75,000 "," 1,728,000 "," 1,350,000 "
ORD00469,2023-12-02 00:00:00,Product_D,West,Customer_35, 6 ," 120,000 "," 75,000 "," 576,000 "," 450,000 "
ORD01853,2023-12-27 00:00:00,Product_D,North,Customer_35, 7 ," 120,000 "," 75,000 "," 672,000 "," 525,000 "
ORD00580,2024-01-28 00:00:00,Product_D,South,Customer_35, 1 ," 120,000 "," 75,000 "," 120,000 "," 75,000 "
ORD01220,2024-05-14 00:00:00,Product_D,North,Customer_35, 13 ," 120,000 "," 75,000 "," 1,560,000 "," 975,000 "
ORD01787,2024-05-30 00:00:00,Product_D,East,Customer_35, 18 ," 120,000 "," 75,000 "," 2,160,000 "," 1,350,000 "
ORD01053,2024-07-03 00:00:00,Product_D,East,Customer_35, 1 ," 120,000 "," 75,000 "," 120,000 "," 75,000 "
ORD01113,2024-10-25 00:00:00,Product_D,South,Customer_35, 17 ," 120,000 "," 75,000 "," 2,040,000 "," 1,275,000 "
ORD00811,2023-02-16 00:00:00,Product_C,East,Customer_35, 15 ," 90,000 "," 50,000 "," 1,012,500 "," 750,000 "
ORD00244,2023-05-31 00:00:00,Product_C,North,Customer_35, 11 ," 90,000 "," 50,000 "," 742,500 "," 550,000 "
ORD00485,2023-06-17 00:00:00,Product_C,East,Customer_35, 3 ," 90,000 "," 50,000 "," 202,500 "," 150,000 "
ORD00526,2023-08-05 00:00:00,Product_C,West,Customer_35, 19 ," 90,000 "," 50,000 "," 1,282,500 "," 950,000 "
ORD01996,2023-08-09 00:00:00,Product_C,East,Customer_35, 5 ," 90,000 "," 50,000 "," 337,500 "," 250,000 "
ORD01701,2024-02-05 00:00:00,Product_C,North,Customer_35, 18 ," 90,000 "," 50,000 "," 1,458,000 "," 900,000 "
ORD00315,2024-04-25 00:00:00,Product_C,North,Customer_35, 1 ," 90,000 "," 50,000 "," 81,000 "," 50,000 "
ORD01647,2024-05-06 00:00:00,Product_C,North,Customer_35, 14 ," 90,000 "," 50,000 "," 1,134,000 "," 700,000 "
ORD00119,2024-06-30 00:00:00,Product_C,North,Customer_35, 17 ," 90,000 "," 50,000 "," 765,000 "," 850,000 "
ORD01206,2024-07-01 00:00:00,Product_C,East,Customer_35, 4 ," 90,000 "," 50,000 "," 180,000 "," 200,000 "
ORD01447,2024-07-17 00:00:00,Product_C,West,Customer_35, 15 ," 90,000 "," 50,000 "," 675,000 "," 750,000 "
ORD01794,2024-08-30 00:00:00,Product_C,East,Customer_35, 14 ," 90,000 "," 50,000 "," 630,000 "," 700,000 "
ORD00411,2024-10-20 00:00:00,Product_C,North,Customer_35, 15 ," 90,000 "," 50,000 "," 675,000 "," 750,000 "
ORD01336,2023-01-12 00:00:00,Product_B,North,Customer_35, 6 ," 300,000 "," 90,000 "," 720,000 "," 540,000 "
ORD01473,2023-03-03 00:00:00,Product_B,South,Customer_35, 17 ," 300,000 "," 90,000 "," 2,040,000 "," 1,530,000 "
ORD00629,2023-05-14 00:00:00,Product_B,North,Customer_35, 16 ," 300,000 "," 90,000 "," 4,224,000 "," 1,440,000 "
ORD00692,2023-05-26 00:00:00,Product_B,North,Customer_35, 18 ," 300,000 "," 90,000 "," 4,752,000 "," 1,620,000 "
ORD00361,2023-09-03 00:00:00,Product_B,South,Customer_35, 11 ," 300,000 "," 90,000 "," 2,904,000 "," 990,000 "
ORD01685,2023-11-16 00:00:00,Product_B,West,Customer_35, 17 ," 300,000 "," 90,000 "," 4,488,000 "," 1,530,000 "
ORD01969,2024-02-01 00:00:00,Product_B,West,Customer_35, 18 ," 300,000 "," 90,000 "," 3,780,000 "," 1,620,000 "
ORD00524,2024-06-08 00:00:00,Product_B,South,Customer_35, 8 ," 300,000 "," 90,000 "," 1,680,000 "," 720,000 "
ORD00495,2023-02-04 00:00:00,Product_A,East,Customer_35, 13 ," 150,000 "," 110,000 "," 1,755,000 "," 1,430,000 "
ORD01624,2023-05-10 00:00:00,Product_A,North,Customer_35, 19 ," 150,000 "," 110,000 "," 2,565,000 "," 2,090,000 "
ORD01036,2023-06-06 00:00:00,Product_A,South,Customer_35, 12 ," 150,000 "," 110,000 "," 1,620,000 "," 1,320,000 "
ORD00671,2023-06-27 00:00:00,Product_A,West,Customer_35, 12 ," 150,000 "," 110,000 "," 1,620,000 "," 1,320,000 "
ORD00163,2023-07-09 00:00:00,Product_A,West,Customer_35, 11 ," 150,000 "," 110,000 "," 1,485,000 "," 1,210,000 "
ORD00076,2023-09-27 00:00:00,Product_A,East,Customer_35, 7 ," 150,000 "," 110,000 "," 945,000 "," 770,000 "
ORD00284,2023-12-04 00:00:00,Product_A,East,Customer_35, 5 ," 150,000 "," 110,000 "," 562,500 "," 550,000 "
ORD00530,2023-12-08 00:00:00,Product_A,South,Customer_35, 16 ," 150,000 "," 110,000 "," 1,800,000 "," 1,760,000 "
ORD01765,2023-12-22 00:00:00,Product_A,North,Customer_35, 2 ," 150,000 "," 110,000 "," 225,000 "," 220,000 "
ORD01567,2023-12-26 00:00:00,Product_A,East,Customer_35, 19 ," 150,000 "," 110,000 "," 2,137,500 "," 2,090,000 "
ORD00541,2024-01-19 00:00:00,Product_A,North,Customer_35, 18 ," 150,000 "," 110,000 "," 2,025,000 "," 1,980,000 "
ORD01471,2024-02-23 00:00:00,Product_A,East,Customer_35, 15 ," 150,000 "," 110,000 "," 1,687,500 "," 1,650,000 "
ORD01009,2024-07-07 00:00:00,Product_A,West,Customer_35, 9 ," 150,000 "," 110,000 "," 1,012,500 "," 990,000 "
ORD01483,2024-09-01 00:00:00,Product_A,South,Customer_35, 5 ," 150,000 "," 110,000 "," 562,500 "," 550,000 "
ORD00773,2023-02-22 00:00:00,Product_D,South,Customer_36, 10 ," 120,000 "," 75,000 "," 1,080,000 "," 750,000 "
ORD00764,2023-03-22 00:00:00,Product_D,North,Customer_36, 19 ," 120,000 "," 75,000 "," 2,052,000 "," 1,425,000 "
ORD00187,2023-04-23 00:00:00,Product_D,South,Customer_36, 14 ," 120,000 "," 75,000 "," 1,428,000 "," 1,050,000 "
ORD00053,2023-08-30 00:00:00,Product_D,North,Customer_36, 5 ," 120,000 "," 75,000 "," 510,000 "," 375,000 "
ORD00757,2023-09-06 00:00:00,Product_D,North,Customer_36, 6 ," 120,000 "," 75,000 "," 576,000 "," 450,000 "
ORD01783,2023-11-28 00:00:00,Product_D,South,Customer_36, 10 ," 120,000 "," 75,000 "," 960,000 "," 750,000 "
ORD01569,2024-03-23 00:00:00,Product_D,West,Customer_36, 11 ," 120,000 "," 75,000 "," 1,320,000 "," 825,000 "
ORD00307,2024-07-16 00:00:00,Product_D,West,Customer_36, 14 ," 120,000 "," 75,000 "," 1,680,000 "," 1,050,000 "
ORD00529,2024-08-18 00:00:00,Product_D,North,Customer_36, 17 ," 120,000 "," 75,000 "," 2,040,000 "," 1,275,000 "
ORD00950,2024-08-18 00:00:00,Product_D,South,Customer_36, 14 ," 120,000 "," 75,000 "," 1,680,000 "," 1,050,000 "
ORD00050,2024-08-23 00:00:00,Product_D,South,Customer_36, 15 ," 120,000 "," 75,000 "," 1,800,000 "," 1,125,000 "
ORD01909,2023-05-31 00:00:00,Product_C,North,Customer_36, 10 ," 90,000 "," 50,000 "," 675,000 "," 500,000 "
ORD00944,2023-09-18 00:00:00,Product_C,East,Customer_36, 6 ," 90,000 "," 50,000 "," 486,000 "," 300,000 "
ORD01390,2023-12-15 00:00:00,Product_C,South,Customer_36, 1 ," 90,000 "," 50,000 "," 81,000 "," 50,000 "
ORD00917,2024-03-16 00:00:00,Product_C,West,Customer_36, 11 ," 90,000 "," 50,000 "," 891,000 "," 550,000 "
ORD01706,2024-08-14 00:00:00,Product_C,East,Customer_36, 5 ," 90,000 "," 50,000 "," 225,000 "," 250,000 "
ORD00721,2023-02-20 00:00:00,Product_B,East,Customer_36, 16 ," 300,000 "," 90,000 "," 1,920,000 "," 1,440,000 "
ORD00776,2023-05-06 00:00:00,Product_B,West,Customer_36, 6 ," 300,000 "," 90,000 "," 1,584,000 "," 540,000 "
ORD00946,2023-06-21 00:00:00,Product_B,South,Customer_36, 17 ," 300,000 "," 90,000 "," 4,488,000 "," 1,530,000 "
ORD01155,2023-07-13 00:00:00,Product_B,East,Customer_36, 4 ," 300,000 "," 90,000 "," 1,056,000 "," 360,000 "
ORD00312,2023-10-04 00:00:00,Product_B,South,Customer_36, 7 ," 300,000 "," 90,000 "," 1,848,000 "," 630,000 "
ORD01210,2024-06-06 00:00:00,Product_B,East,Customer_36, 12 ," 300,000 "," 90,000 "," 2,520,000 "," 1,080,000 "
ORD00955,2024-07-03 00:00:00,Product_B,East,Customer_36, 5 ," 300,000 "," 90,000 "," 1,050,000 "," 450,000 "
ORD01242,2024-10-27 00:00:00,Product_B,North,Customer_36, 11 ," 300,000 "," 90,000 "," 3,300,000 "," 990,000 "
ORD01651,2023-03-01 00:00:00,Product_A,West,Customer_36, 6 ," 150,000 "," 110,000 "," 810,000 "," 660,000 "
ORD01884,2023-07-17 00:00:00,Product_A,South,Customer_36, 14 ," 150,000 "," 110,000 "," 1,890,000 "," 1,540,000 "
ORD00744,2023-07-26 00:00:00,Product_A,South,Customer_36, 9 ," 150,000 "," 110,000 "," 1,215,000 "," 990,000 "
ORD01728,2023-11-13 00:00:00,Product_A,North,Customer_36, 13 ," 150,000 "," 110,000 "," 1,462,500 "," 1,430,000 "
ORD00727,2023-12-14 00:00:00,Product_A,East,Customer_36, 12 ," 150,000 "," 110,000 "," 1,350,000 "," 1,320,000 "
ORD00543,2024-05-20 00:00:00,Product_A,South,Customer_36, 12 ," 150,000 "," 110,000 "," 1,350,000 "," 1,320,000 "
ORD01812,2024-07-05 00:00:00,Product_A,North,Customer_36, 15 ," 150,000 "," 110,000 "," 1,687,500 "," 1,650,000 "
ORD00425,2023-04-06 00:00:00,Product_D,East,Customer_37, 16 ," 120,000 "," 75,000 "," 1,632,000 "," 1,200,000 "
ORD00206,2024-02-07 00:00:00,Product_D,South,Customer_37, 4 ," 120,000 "," 75,000 "," 480,000 "," 300,000 "
ORD01258,2024-08-10 00:00:00,Product_D,West,Customer_37, 19 ," 120,000 "," 75,000 "," 2,280,000 "," 1,425,000 "
ORD01540,2024-10-28 00:00:00,Product_D,North,Customer_37, 1 ," 120,000 "," 75,000 "," 120,000 "," 75,000 "
ORD01784,2023-06-08 00:00:00,Product_C,South,Customer_37, 2 ," 90,000 "," 50,000 "," 135,000 "," 100,000 "
ORD00301,2024-01-10 00:00:00,Product_C,South,Customer_37, 10 ," 90,000 "," 50,000 "," 810,000 "," 500,000 "
ORD01922,2024-05-09 00:00:00,Product_C,South,Customer_37, 8 ," 90,000 "," 50,000 "," 648,000 "," 400,000 "
